index,point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum,p2_momentum,p1_momentum_value,p2_momentum_value,p1_momentum_value_better
801,1.0,1304.0,3.0,3.0,8298.0,3.0,9.0,167.0,1.0,1.0,5.0,3.0,2.0,1.0,87.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939,3.542,1.0,116.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,13.0,1.0,1.0,4,4,3.766876298618748,4.17206481680164,-0.4051885181828925
802,1.0,1304.0,3.0,3.0,8314.0,3.0,9.0,168.0,1.0,1.0,5.0,3.0,2.0,1.0,87.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.948,8.963,3.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,13.0,1.0,1.0,4,4,3.7287577406911407,4.1470411788109285,-0.41828343811978774
803,1.0,1304.0,3.0,3.0,8337.0,3.0,9.0,169.0,1.0,1.0,5.0,3.0,2.0,1.0,87.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816,3.777,1.0,121.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,14.0,13.0,1.0,1.0,4,4,3.6914094306639784,4.1063373580204185,-0.41492792735644013
804,0.0,1304.0,3.0,3.0,8349.0,3.0,9.0,170.0,1.0,1.0,5.0,3.0,2.0,1.0,88.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.843,4.985,2.0,121.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,4,4,3.655493352814809,4.0502176274292285,-0.3947242746144197
805,0.0,1304.0,3.0,3.0,8367.0,3.0,9.0,171.0,1.0,1.0,5.0,3.0,2.0,1.0,89.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338,6.818,2.0,114.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,4,4,3.6216340665990394,3.979232810977468,-0.35759874437842853
806,0.0,1304.0,3.0,3.0,8400.0,3.0,9.0,172.0,1.0,1.0,5.0,3.0,2.0,1.0,90.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617,6.142,2.0,113.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,4,4,3.590408706574154,3.894216709377833,-0.30380800280367914
807,1.0,1304.0,3.0,3.0,8419.0,3.0,9.0,173.0,1.0,1.0,5.0,3.0,2.0,1.0,90.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.592,11.403,3.0,119.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,4,4,3.5623378932592753,3.7962773867625987,-0.23393949350332344
808,0.0,1304.0,3.0,3.0,8444.0,3.0,9.0,174.0,1.0,1.0,5.0,3.0,2.0,1.0,91.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.047,17.28,4.0,104.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,3,4,3.5378777702023183,3.6867830940931947,-0.1489053238908764
809,0.0,1304.0,3.0,3.0,8464.0,3.0,9.0,175.0,1.0,1.0,5.0,3.0,2.0,1.0,92.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.772,8.578,2.0,109.0,3.0,1.0,2.0,4.0,0.0,3.0,0.0,15.0,13.0,2.0,1.0,3,4,3.5174135954479055,3.567343377978029,-0.04992978253012348
810,1.0,1304.0,3.0,3.0,8718.0,4.0,1.0,176.0,2.0,1.0,0.0,0.0,1.0,1.0,92.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.404,8.762,2.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,13.0,2.0,1.0,3,4,3.5012545108085367,3.43978504286693,0.06146946794160657
811,1.0,1304.0,3.0,3.0,8736.0,4.0,1.0,177.0,2.0,1.0,0.0,0.0,1.0,2.0,92.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.898,26.444,6.0,92.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,13.0,2.0,1.0,3,4,3.4896298780286914,3.3061236431874423,0.18350623484124906
812,0.0,1304.0,3.0,3.0,8774.0,4.0,1.0,178.0,2.0,1.0,0.0,0.0,1.0,1.0,93.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.519,23.806,7.0,107.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,13.0,2.0,1.0,3,4,3.4826874057363213,3.168530908805848,0.3141564969304733
813,1.0,1304.0,3.0,3.0,8814.0,4.0,1.0,179.0,2.0,1.0,0.0,0.0,1.0,1.0,93.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.137,16.145,4.0,118.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,13.0,2.0,1.0,3,4,3.480492631503425,3.029298203185008,0.45119442831841683
814,0.0,1304.0,3.0,3.0,8842.0,4.0,1.0,180.0,2.0,1.0,0.0,0.0,1.0,1.0,94.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.53,14.406,3.0,107.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,15.0,13.0,2.0,1.0,3,4,3.483029963326174,2.89079704502314,0.5922329183030342
815,0.0,1304.0,3.0,3.0,8884.0,4.0,1.0,181.0,2.0,1.0,0.0,0.0,1.0,1.0,95.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.75,34.024,9.0,104.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,15.0,13.0,2.0,1.0,3,4,3.490205417139288,2.7554370672931063,0.7347683498461817
816,1.0,1304.0,3.0,3.0,8924.0,4.0,1.0,182.0,2.0,1.0,0.0,0.0,1.0,2.0,95.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.418,18.21,4.0,90.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,15.0,13.0,2.0,1.0,3,0,3.5018508070777035,2.625622069621514,0.8762287374561897
817,1.0,1304.0,3.0,3.0,8966.0,4.0,1.0,183.0,2.0,1.0,0.0,0.0,1.0,1.0,95.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.616,19.212,6.0,124.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,15.0,14.0,2.0,1.0,3,0,3.5177289576516517,2.503705254860248,1.0140237027914036
818,1.0,1304.0,3.0,3.0,9038.0,4.0,2.0,184.0,2.0,1.0,0.0,1.0,2.0,1.0,95.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.795,1.793,1.0,119.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,2.0,1.0,4,0,3.5375406964328837,2.3919439300398695,1.1455967663930142
819,1.0,1304.0,3.0,3.0,9056.0,4.0,2.0,185.0,2.0,1.0,0.0,1.0,2.0,1.0,95.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382,8.536,3.0,115.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,15.0,14.0,2.0,1.0,4,0,3.5609322983295426,2.2924550551359224,1.2684772431936202
820,1.0,1304.0,3.0,3.0,9080.0,4.0,2.0,186.0,2.0,1.0,0.0,1.0,2.0,1.0,95.0,91.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829,0.935,1.0,117.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,15.0,14.0,2.0,1.0,4,0,3.5875041792485387,2.207172225113072,1.3803319541354666
821,1.0,1304.0,3.0,3.0,9098.0,4.0,2.0,187.0,2.0,1.0,0.0,1.0,2.0,2.0,95.0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,6.572,1.0,86.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,15.0,2.0,1.0,4,0,3.6168200815552205,2.137804764383852,1.4790153171713687
822,1.0,1304.0,3.0,3.0,9144.0,4.0,3.0,188.0,2.0,1.0,0.0,2.0,1.0,1.0,95.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.079,29.604,6.0,107.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,4,0,3.6484168472762226,2.0858003245238494,1.5626165227523732
823,0.0,1304.0,3.0,3.0,9196.0,4.0,3.0,189.0,2.0,1.0,0.0,2.0,1.0,1.0,96.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.484,3.961,1.0,112.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,15.0,2.0,1.0,4,0,3.6818140531339307,2.052311142638122,1.6295029104958085
824,0.0,1304.0,3.0,3.0,9219.0,4.0,3.0,190.0,2.0,1.0,0.0,2.0,1.0,2.0,97.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863,10.418,3.0,98.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,15.0,2.0,1.0,4,0,3.716524174671247,2.038165332188374,1.678358842482873
825,0.0,1304.0,3.0,3.0,9253.0,4.0,3.0,191.0,2.0,1.0,0.0,2.0,1.0,2.0,98.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.977,4.803,1.0,91.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,15.0,15.0,2.0,1.0,4,4,3.75206186196031,2.0438435434581144,1.7082183185021957
826,1.0,1304.0,3.0,3.0,9285.0,4.0,3.0,192.0,2.0,1.0,0.0,2.0,1.0,1.0,98.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46,11.397,2.0,103.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,15.0,15.0,2.0,1.0,4,4,3.7879531278039438,2.0694614865247885,1.7184916412791553
827,0.0,1304.0,3.0,3.0,9308.0,4.0,3.0,193.0,2.0,1.0,0.0,2.0,1.0,2.0,99.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.622,12.474,3.0,80.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,16.0,15.0,2.0,1.0,4,4,3.823743837894827,2.1147596482175866,1.7089841896772406
828,1.0,1304.0,3.0,3.0,9429.0,4.0,4.0,194.0,2.0,1.0,1.0,2.0,2.0,1.0,99.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.218,5.155,1.0,119.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,15.0,2.0,1.0,4,4,3.859007074420896,2.1790994929529037,1.6799075814679925
829,0.0,1304.0,3.0,3.0,9448.0,4.0,4.0,195.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,95.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65,31.425,12.0,103.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,15.0,2.0,1.0,4,4,3.893349498884172,2.261467448750818,1.631882050133354
830,1.0,1304.0,3.0,3.0,9505.0,4.0,4.0,196.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.573,25.591,7.0,113.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,15.0,2.0,1.0,4,4,3.9264166376561116,2.360485978595672,1.5659306590604394
831,1.0,1304.0,3.0,3.0,9542.0,4.0,4.0,197.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.817,4.226,1.0,118.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,16.0,15.0,2.0,1.0,4,4,3.9578965154863437,2.4744329662698314,1.4834635492165122
832,0.0,1304.0,3.0,3.0,9557.0,4.0,4.0,198.0,2.0,1.0,1.0,2.0,2.0,1.0,101.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,21.515,6.0,128.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,16.0,15.0,2.0,1.0,4,4,3.9875223013906593,2.6012676016768133,1.386254699713846
833,1.0,1304.0,3.0,3.0,9594.0,4.0,4.0,199.0,2.0,1.0,1.0,2.0,2.0,1.0,101.0,98.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.577,7.198,3.0,114.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,16.0,16.0,2.0,1.0,4,4,4.015072929694076,2.738663969981674,1.2764089597124024
834,1.0,1304.0,3.0,3.0,9629.0,4.0,5.0,200.0,2.0,1.0,1.0,3.0,1.0,1.0,101.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.224,9.319,4.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,2.0,1.0,4,4,4.040372838775253,2.8840515987110997,1.1563212400641536
835,1.0,1304.0,3.0,3.0,9651.0,4.0,5.0,201.0,2.0,1.0,1.0,3.0,1.0,1.0,101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.284,7.451,2.0,112.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,2.0,1.0,4,4,4.063289697125758,3.0346615060383955,1.0286281910873627
836,0.0,1304.0,3.0,3.0,9675.0,4.0,5.0,202.0,2.0,1.0,1.0,3.0,1.0,1.0,102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.493,31.726,5.0,111.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,16.0,2.0,1.0,4,4,4.083731443395865,3.1875779559906547,0.8961534874052104
837,0.0,1304.0,3.0,3.0,9717.0,4.0,5.0,203.0,2.0,1.0,1.0,3.0,1.0,2.0,103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,4.23,1.0,94.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,16.0,16.0,2.0,1.0,4,4,4.101641654395955,3.33979492679751,0.7618467275984449
838,1.0,1304.0,3.0,3.0,9756.0,4.0,5.0,204.0,2.0,1.0,1.0,3.0,1.0,2.0,103.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.551,23.305,6.0,92.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,16.0,16.0,2.0,1.0,4,4,4.116993643988533,3.48827572888867,0.6287179150998625
839,0.0,1304.0,3.0,3.0,9816.0,4.0,5.0,205.0,2.0,1.0,1.0,3.0,1.0,2.0,104.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.317,21.275,5.0,100.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,16.0,16.0,2.0,1.0,4,4,4.129784517378203,3.630015108153521,0.49976940922468227
840,0.0,1304.0,3.0,3.0,9860.0,4.0,5.0,206.0,2.0,1.0,1.0,3.0,1.0,1.0,105.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.358,3.579,1.0,121.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,16.0,16.0,2.0,1.0,4,4,4.14002799962951,3.762102598571487,0.37792540105802264
841,0.0,1304.0,3.0,3.0,9879.0,4.0,5.0,207.0,2.0,1.0,1.0,3.0,1.0,1.0,106.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736,5.063,1.0,115.0,4.0,0.0,1.0,4.0,0.0,3.0,0.0,17.0,16.0,2.0,1.0,4,4,4.147746784015872,3.881785778485668,0.2659610055302042
842,0.0,1304.0,3.0,3.0,9984.0,4.0,6.0,208.0,2.0,1.0,2.0,3.0,2.0,1.0,107.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.399,7.151,2.0,115.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,2.0,1.0,4,4,4.152965724026836,3.9865314846067985,0.16643423942003732
843,1.0,1304.0,3.0,3.0,10005.0,4.0,6.0,209.0,2.0,1.0,2.0,3.0,2.0,1.0,107.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.335,12.896,3.0,112.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,17.0,16.0,2.0,1.0,4,4,4.155704426701327,4.0740849769863665,0.08161944971496027
844,1.0,1304.0,3.0,3.0,10027.0,4.0,6.0,210.0,2.0,1.0,2.0,3.0,2.0,1.0,107.0,103.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343,1.013,1.0,128.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,17.0,16.0,2.0,1.0,4,4,4.155970152879574,4.142524050997691,0.013446101881882555
845,1.0,1304.0,3.0,3.0,10047.0,4.0,6.0,211.0,2.0,1.0,2.0,3.0,2.0,2.0,107.0,104.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.974,21.016,5.0,85.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,17.0,16.0,2.0,1.0,4,4,4.153752694984656,4.190308277503538,-0.03655558251888191
846,1.0,1304.0,3.0,3.0,10087.0,4.0,6.0,212.0,2.0,1.0,2.0,3.0,2.0,1.0,107.0,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.149,31.178,1.0,105.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,17.0,17.0,2.0,1.0,4,4,4.14901938768827,4.2163202964319435,-0.06730090874367356
847,0.0,1304.0,3.0,3.0,10185.0,4.0,7.0,213.0,2.0,1.0,2.0,4.0,1.0,1.0,108.0,105.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,1.148,1.0,106.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,17.0,2.0,1.0,4,4,4.1417118453766,4.219900212561308,-0.07818836718470834
848,1.0,1304.0,3.0,3.0,10201.0,4.0,7.0,214.0,2.0,1.0,2.0,4.0,1.0,1.0,108.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.632,16.13,4.0,105.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,17.0,2.0,1.0,4,2,4.131744721979928,4.200870325810593,-0.06912560383066513
849,0.0,1304.0,3.0,3.0,10228.0,4.0,7.0,215.0,2.0,1.0,2.0,4.0,1.0,2.0,109.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.239,13.636,5.0,92.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,17.0,2.0,1.0,4,1,4.119005002502158,4.159549437242762,-0.040544434740604096
850,0.0,1304.0,3.0,3.0,10263.0,4.0,7.0,216.0,2.0,1.0,2.0,4.0,1.0,1.0,110.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.407,5.229,1.0,107.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,17.0,17.0,2.0,1.0,4,2,4.103354997381919,4.096756966944496,0.006598030437422686
851,0.0,1304.0,3.0,3.0,10281.0,4.0,7.0,217.0,2.0,1.0,2.0,4.0,1.0,1.0,111.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.972,15.102,3.0,124.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,18.0,17.0,2.0,1.0,4,1,4.084635593346041,4.013805893126692,0.07082970021934898
852,1.0,1304.0,3.0,3.0,10391.0,4.0,8.0,218.0,2.0,1.0,3.0,4.0,2.0,1.0,111.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.739,24.576,3.0,114.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,2.0,1.0,4,2,4.062672855327577,3.9124832101265117,0.15018964520106515
853,1.0,1304.0,3.0,3.0,10419.0,4.0,8.0,219.0,2.0,1.0,3.0,4.0,2.0,2.0,111.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052,10.026,5.0,109.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,17.0,2.0,1.0,4,1,4.0372864648974796,3.795020220681332,0.24226624421614762
854,0.0,1304.0,3.0,3.0,10460.0,4.0,8.0,220.0,2.0,1.0,3.0,4.0,2.0,2.0,112.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588,7.287,2.0,107.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,17.0,2.0,1.0,4,2,4.008298285214618,3.664050725274638,0.3442475599399799
855,1.0,1304.0,3.0,3.0,10499.0,4.0,8.0,221.0,2.0,1.0,3.0,4.0,2.0,1.0,112.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.641,25.159,7.0,119.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,18.0,17.0,2.0,1.0,4,4,3.9755451558963966,3.5225581361686746,0.45298701972772193
856,0.0,1304.0,3.0,3.0,10535.0,4.0,8.0,222.0,2.0,1.0,3.0,4.0,2.0,2.0,113.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,2.07,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,18.0,17.0,2.0,1.0,4,4,3.9388916411411596,3.373813684910111,0.5650779562310486
