point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum,p2_momentum,p1_momentum_value,p2_momentum_value,p1_momentum_value_better
1.0,1503.0,8.0,10.0,386.0,1.0,3.0,12.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.969,4.027,1.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,3.6805171434114117,4.0288861972390055,-0.34836905382759387
1.0,1503.0,8.0,10.0,408.0,1.0,3.0,13.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.289,13.593,3.0,128.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,,,3.776706430885735,4.033049168170102,-0.25634273728436696
1.0,1503.0,8.0,10.0,433.0,1.0,3.0,14.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.108,7.024,3.0,108.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,,,3.925513504107784,4.031201032331871,-0.10568752822408678
0.0,1503.0,8.0,10.0,547.0,1.0,4.0,15.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.538,5.736,1.0,131.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,4.0979883175640595,4.024288944465203,0.07369937309885621
0.0,1503.0,8.0,10.0,574.0,1.0,4.0,16.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.525,17.017,5.0,121.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,4.263464772355794,4.0138638835571765,0.24960088879861786
0.0,1503.0,8.0,10.0,604.0,1.0,4.0,17.0,0.0,0.0,1.0,2.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.767,15.156,3.0,117.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,4.3940005066233425,4.001748358540217,0.39225214808312536
1.0,1503.0,8.0,10.0,630.0,1.0,4.0,18.0,0.0,0.0,1.0,2.0,1.0,2.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153,0.931,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,4.467594588814881,3.98975035769938,0.47784423111550156
0.0,1503.0,8.0,10.0,664.0,1.0,4.0,19.0,0.0,0.0,1.0,2.0,1.0,1.0,8.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.565,1.0,117.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,,,4.470124735655785,3.9794424136883326,0.49068232196745276
0.0,1503.0,8.0,10.0,700.0,1.0,5.0,20.0,0.0,0.0,2.0,2.0,2.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.056,4.159,2.0,123.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,4.396088283348627,3.972012625395089,0.4240756579535381
1.0,1503.0,8.0,10.0,716.0,1.0,5.0,21.0,0.0,0.0,2.0,2.0,2.0,1.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.576,32.512,9.0,124.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,4.248322028108118,3.96818581589935,0.2801362122087685
1.0,1503.0,8.0,10.0,753.0,1.0,5.0,22.0,0.0,0.0,2.0,2.0,2.0,2.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.904,8.856,3.0,108.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,,,4.0369259816461245,3.9682071419685676,0.06871883967755688
0.0,1503.0,8.0,10.0,843.0,1.0,5.0,23.0,0.0,0.0,2.0,2.0,2.0,1.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.391,4.392,2.0,120.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,,,3.777634434665149,3.9718768897072483,-0.19424245504209914
0.0,1503.0,8.0,10.0,872.0,1.0,5.0,24.0,0.0,0.0,2.0,2.0,2.0,1.0,11.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.804,6.887,4.0,114.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,,,3.489872567306114,3.9786234317002505,-0.4887508643941363
1.0,1503.0,8.0,10.0,902.0,1.0,5.0,25.0,0.0,0.0,2.0,2.0,2.0,1.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.793,15.383,5.0,120.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,,,3.1947150669456903,3.9876009740734477,-0.7928859071277574
0.0,1503.0,8.0,10.0,934.0,1.0,5.0,26.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.623,20.223,6.0,123.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,,,2.9129305767756843,3.99779942836933,-1.0848688515936455
1.0,1503.0,8.0,10.0,972.0,1.0,5.0,27.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.444,16.466,5.0,127.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,,,2.663257052440875,4.008155192099333,-1.3448981396584583
1.0,1503.0,8.0,10.0,1008.0,1.0,5.0,28.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.356,36.801,11.0,114.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,,,2.4610120729522107,4.017653547998172,-1.5566414750459616
1.0,1503.0,8.0,10.0,1055.0,1.0,5.0,29.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.341,8.632,3.0,126.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,,,2.3171018297602117,4.025415573048078,-1.7083137432878663
0.0,1503.0,8.0,10.0,1172.0,1.0,6.0,30.0,0.0,0.0,2.0,3.0,1.0,2.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34,14.016,3.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,,,2.237455155862513,4.030764702066547,-1.7933095462040338
0.0,1503.0,8.0,10.0,1212.0,1.0,6.0,31.0,0.0,0.0,2.0,3.0,1.0,2.0,14.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.811,39.936,11.0,103.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,,,2.2228761554730307,4.033270272009222,-1.8103941165361914
1.0,1503.0,8.0,10.0,1269.0,1.0,6.0,32.0,0.0,0.0,2.0,3.0,1.0,2.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.983,11.967,4.0,102.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,,,2.2692817883038945,4.032767371063221,-1.7634855827593263
0.0,1503.0,8.0,10.0,1314.0,1.0,6.0,33.0,0.0,0.0,2.0,3.0,1.0,2.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.098,14.916,5.0,97.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,,,2.3682697002858077,4.029354050868392,-1.661084350582584
0.0,1503.0,8.0,10.0,1353.0,1.0,6.0,34.0,0.0,0.0,2.0,3.0,1.0,1.0,16.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.335,9.97,3.0,121.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,,,2.5079468219084493,4.023368377989234,-1.5154215560807849
0.0,1503.0,8.0,10.0,1392.0,1.0,7.0,35.0,0.0,0.0,3.0,3.0,2.0,1.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.399,15.749,4.0,111.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,2.6739405902477604,4.015348873578565,-1.341408283330805
1.0,1503.0,8.0,10.0,1422.0,1.0,7.0,36.0,0.0,0.0,3.0,3.0,2.0,1.0,17.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651,0.743,1.0,125.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,2.850511646463945,4.005982610246433,-1.1554709637824883
1.0,1503.0,8.0,10.0,1440.0,1.0,7.0,37.0,0.0,0.0,3.0,3.0,2.0,2.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.935,9.344,3.0,110.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,,,3.0216888762464347,3.99604561246057,-0.9743567362141352
1.0,1503.0,8.0,10.0,1484.0,1.0,7.0,38.0,0.0,0.0,3.0,3.0,2.0,1.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.791,5.59,3.0,121.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,,,3.172353916556278,3.986340265690113,-0.8139863491338346
1.0,1503.0,8.0,10.0,1506.0,1.0,7.0,39.0,0.0,0.0,3.0,3.0,2.0,2.0,17.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.041,18.566,7.0,114.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,,,3.289211884984119,3.9776342154973747,-0.6884223305132555
0.0,1503.0,8.0,10.0,1624.0,1.0,8.0,40.0,0.0,0.0,3.0,4.0,1.0,1.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714,5.564,1.0,128.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,,3.361597199706479,3.9706047751056652,-0.6090075753991862
0.0,1503.0,8.0,10.0,1646.0,1.0,8.0,41.0,0.0,0.0,3.0,4.0,1.0,2.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.512,11.209,3.0,98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,,3.382077049308421,3.9657922080237795,-0.5837151587153584
0.0,1503.0,8.0,10.0,1682.0,1.0,8.0,42.0,0.0,0.0,3.0,4.0,1.0,2.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.504,36.548,3.0,101.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,,3.346829489271221,3.963564463842485,-0.6167349745712642
0.0,1503.0,8.0,10.0,1722.0,1.0,8.0,43.0,0.0,0.0,3.0,4.0,1.0,1.0,21.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.758,8.236,3.0,125.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,3.255787490420056,3.964095073524234,-0.7083075831041783
0.0,1503.0,8.0,10.0,1757.0,1.0,9.0,44.0,0.0,0.0,4.0,4.0,2.0,1.0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.412,15.529,4.0,131.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,3.1125538569759916,3.967355007188401,-0.8548011502124093
0.0,1503.0,8.0,10.0,1786.0,1.0,9.0,45.0,0.0,0.0,4.0,4.0,2.0,2.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.771,19.322,6.0,113.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,2.924104157217659,3.973118411114519,-1.0490142538968596
0.0,1503.0,8.0,10.0,1841.0,1.0,9.0,46.0,0.0,0.0,4.0,4.0,2.0,1.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169,3.625,2.0,119.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,2.700305224022019,3.98098131473583,-1.2806760907138113
1.0,1503.0,8.0,10.0,1863.0,1.0,9.0,47.0,0.0,0.0,4.0,4.0,2.0,1.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.464,13.005,5.0,123.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,2.4532850088866485,3.990391671119973,-1.5371066622333247
0.0,1503.0,8.0,10.0,1891.0,1.0,9.0,48.0,0.0,0.0,4.0,4.0,2.0,1.0,25.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.909,39.177,12.0,111.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,,,2.1966954157847955,4.000688494292741,-1.8039930785079457
0.0,1503.0,8.0,10.0,2005.0,1.0,10.0,49.0,0.0,0.0,5.0,4.0,1.0,1.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.002,4.685,1.0,131.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,,,1.9449130934085304,4.011147409612429,-2.0662343162038983
0.0,1503.0,8.0,10.0,2043.0,1.0,10.0,50.0,0.0,0.0,5.0,4.0,1.0,1.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286,4.268,1.0,132.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,,,1.7122240476333417,4.021029649112179,-2.308805601478837
0.0,1503.0,8.0,10.0,2065.0,1.0,10.0,51.0,0.0,0.0,5.0,4.0,1.0,1.0,28.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,0.4,1.0,132.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,,,1.5120364738062935,4.029631413998025,-2.517594940191732
0.0,1503.0,8.0,10.0,2087.0,1.0,10.0,52.0,0.0,0.0,5.0,4.0,1.0,2.0,29.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.481,4.97,1.0,101.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,,,1.3561626325784215,4.036330583742164,-2.680167951163743
1.0,1503.0,8.0,10.0,2219.0,2.0,1.0,53.0,1.0,0.0,0.0,0.0,2.0,1.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536,1.047,1.0,119.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,,,1.2542051886499301,4.040627971761229,-2.7864227831112984
0.0,1503.0,8.0,10.0,2235.0,2.0,1.0,54.0,1.0,0.0,0.0,0.0,2.0,1.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,12.674,4.0,127.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,1.0,0.0,,,1.2130765532366334,4.042180689943918,-2.8291041367072847
1.0,1503.0,8.0,10.0,2261.0,2.0,1.0,55.0,1.0,0.0,0.0,0.0,2.0,2.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.152,22.481,5.0,104.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,4.0,1.0,0.0,,,1.236671835144278,4.040825671886172,-2.8041538367418943
1.0,1503.0,8.0,10.0,2332.0,2.0,1.0,56.0,1.0,0.0,0.0,0.0,2.0,1.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.198,6.629,1.0,119.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,,,1.325707426147647,4.036591984116301,-2.710884557968654
0.0,1503.0,8.0,10.0,2352.0,2.0,1.0,57.0,1.0,0.0,0.0,0.0,2.0,1.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265,26.657,8.0,128.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,6.0,4.0,1.0,0.0,,,1.477728437283929,4.029701202833513,-2.551972765549584
1.0,1503.0,8.0,10.0,2393.0,2.0,1.0,58.0,1.0,0.0,0.0,0.0,2.0,1.0,31.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.424,3.758,1.0,122.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0,5.0,1.0,0.0,,,1.6872796211260677,4.020555808242585,-2.333276187116517
1.0,1503.0,8.0,10.0,2447.0,2.0,2.0,59.0,1.0,0.0,0.0,1.0,1.0,2.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.219,8.847,4.0,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,,,1.946226392506468,4.0097162296399596,-2.0634898371334915
1.0,1503.0,8.0,10.0,2482.0,2.0,2.0,60.0,1.0,0.0,0.0,1.0,1.0,2.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.377,14.355,4.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,1.0,0.0,,,2.2442055173395223,3.997867808808793,-1.7536622914692708
0.0,1503.0,8.0,10.0,2531.0,2.0,2.0,61.0,1.0,0.0,0.0,1.0,1.0,1.0,32.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.478,1.0,132.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,5.0,1.0,0.0,,,2.569179177810062,3.9857795284917774,-1.4166003506817155
0.0,1503.0,8.0,10.0,2555.0,2.0,2.0,62.0,1.0,0.0,0.0,1.0,1.0,1.0,33.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585,2.969,1.0,130.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,5.0,1.0,0.0,,,2.908061763958316,3.9742568291340024,-1.0661950651756862
0.0,1503.0,8.0,10.0,2581.0,2.0,2.0,63.0,1.0,0.0,0.0,1.0,1.0,2.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.145,38.054,11.0,104.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,6.0,5.0,1.0,0.0,,,3.247385955993002,3.9640911952342948,-0.7167052392412927
0.0,1503.0,8.0,10.0,2628.0,2.0,2.0,64.0,1.0,0.0,0.0,1.0,1.0,2.0,35.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.987,35.473,5.0,101.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,7.0,5.0,1.0,0.0,,,3.5739735912572974,3.9560094184218,-0.3820358271645028
0.0,1503.0,8.0,10.0,2687.0,2.0,3.0,65.0,1.0,0.0,1.0,1.0,2.0,1.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.596,7.37,2.0,119.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,,,3.875577446603913,3.9506255112766735,-0.0750480646727607
0.0,1503.0,8.0,10.0,2710.0,2.0,3.0,66.0,1.0,0.0,1.0,1.0,2.0,2.0,37.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.377,26.249,6.0,104.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,,,4.14146223413898,3.948398164296295,0.1930640698426851
0.0,1503.0,8.0,10.0,2759.0,2.0,3.0,67.0,1.0,0.0,1.0,1.0,2.0,2.0,38.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.769,25.154,6.0,104.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,,,4.36289693525435,3.9495963965357994,0.4133005387185502
0.0,1503.0,8.0,10.0,2805.0,2.0,3.0,68.0,1.0,0.0,1.0,1.0,2.0,2.0,39.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.243,1.101,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,,,4.533535477355027,3.954275668342973,0.5792598090120542
