index,point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum,p2_momentum
822,1.0,1304.0,3.0,3.0,9144.0,4.0,3.0,188.0,2.0,1.0,0.0,2.0,1.0,1.0,95.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.079,29.604,6.0,107.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,4,0
823,0.0,1304.0,3.0,3.0,9196.0,4.0,3.0,189.0,2.0,1.0,0.0,2.0,1.0,1.0,96.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.484,3.961,1.0,112.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,15.0,2.0,1.0,4,0
824,0.0,1304.0,3.0,3.0,9219.0,4.0,3.0,190.0,2.0,1.0,0.0,2.0,1.0,2.0,97.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863,10.418,3.0,98.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,15.0,2.0,1.0,4,0
825,0.0,1304.0,3.0,3.0,9253.0,4.0,3.0,191.0,2.0,1.0,0.0,2.0,1.0,2.0,98.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.977,4.803,1.0,91.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,15.0,15.0,2.0,1.0,4,4
826,1.0,1304.0,3.0,3.0,9285.0,4.0,3.0,192.0,2.0,1.0,0.0,2.0,1.0,1.0,98.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46,11.397,2.0,103.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,15.0,15.0,2.0,1.0,4,4
827,0.0,1304.0,3.0,3.0,9308.0,4.0,3.0,193.0,2.0,1.0,0.0,2.0,1.0,2.0,99.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.622,12.474,3.0,80.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,16.0,15.0,2.0,1.0,4,4
828,1.0,1304.0,3.0,3.0,9429.0,4.0,4.0,194.0,2.0,1.0,1.0,2.0,2.0,1.0,99.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.218,5.155,1.0,119.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,15.0,2.0,1.0,4,4
829,0.0,1304.0,3.0,3.0,9448.0,4.0,4.0,195.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,95.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65,31.425,12.0,103.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,15.0,2.0,1.0,4,4
830,1.0,1304.0,3.0,3.0,9505.0,4.0,4.0,196.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.573,25.591,7.0,113.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,15.0,2.0,1.0,4,4
831,1.0,1304.0,3.0,3.0,9542.0,4.0,4.0,197.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.817,4.226,1.0,118.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,16.0,15.0,2.0,1.0,4,4
832,0.0,1304.0,3.0,3.0,9557.0,4.0,4.0,198.0,2.0,1.0,1.0,2.0,2.0,1.0,101.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,21.515,6.0,128.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,16.0,15.0,2.0,1.0,4,4
833,1.0,1304.0,3.0,3.0,9594.0,4.0,4.0,199.0,2.0,1.0,1.0,2.0,2.0,1.0,101.0,98.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.577,7.198,3.0,114.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,16.0,16.0,2.0,1.0,4,4
834,1.0,1304.0,3.0,3.0,9629.0,4.0,5.0,200.0,2.0,1.0,1.0,3.0,1.0,1.0,101.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.224,9.319,4.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,2.0,1.0,4,4
835,1.0,1304.0,3.0,3.0,9651.0,4.0,5.0,201.0,2.0,1.0,1.0,3.0,1.0,1.0,101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.284,7.451,2.0,112.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,2.0,1.0,4,4
836,0.0,1304.0,3.0,3.0,9675.0,4.0,5.0,202.0,2.0,1.0,1.0,3.0,1.0,1.0,102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.493,31.726,5.0,111.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,16.0,2.0,1.0,4,4
837,0.0,1304.0,3.0,3.0,9717.0,4.0,5.0,203.0,2.0,1.0,1.0,3.0,1.0,2.0,103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,4.23,1.0,94.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,16.0,16.0,2.0,1.0,4,4
838,1.0,1304.0,3.0,3.0,9756.0,4.0,5.0,204.0,2.0,1.0,1.0,3.0,1.0,2.0,103.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.551,23.305,6.0,92.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,16.0,16.0,2.0,1.0,4,4
839,0.0,1304.0,3.0,3.0,9816.0,4.0,5.0,205.0,2.0,1.0,1.0,3.0,1.0,2.0,104.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.317,21.275,5.0,100.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,16.0,16.0,2.0,1.0,4,4
840,0.0,1304.0,3.0,3.0,9860.0,4.0,5.0,206.0,2.0,1.0,1.0,3.0,1.0,1.0,105.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.358,3.579,1.0,121.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,16.0,16.0,2.0,1.0,4,4
841,0.0,1304.0,3.0,3.0,9879.0,4.0,5.0,207.0,2.0,1.0,1.0,3.0,1.0,1.0,106.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736,5.063,1.0,115.0,4.0,0.0,1.0,4.0,0.0,3.0,0.0,17.0,16.0,2.0,1.0,4,4
842,0.0,1304.0,3.0,3.0,9984.0,4.0,6.0,208.0,2.0,1.0,2.0,3.0,2.0,1.0,107.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.399,7.151,2.0,115.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,2.0,1.0,4,4
843,1.0,1304.0,3.0,3.0,10005.0,4.0,6.0,209.0,2.0,1.0,2.0,3.0,2.0,1.0,107.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.335,12.896,3.0,112.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,17.0,16.0,2.0,1.0,4,4
844,1.0,1304.0,3.0,3.0,10027.0,4.0,6.0,210.0,2.0,1.0,2.0,3.0,2.0,1.0,107.0,103.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343,1.013,1.0,128.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,17.0,16.0,2.0,1.0,4,4
845,1.0,1304.0,3.0,3.0,10047.0,4.0,6.0,211.0,2.0,1.0,2.0,3.0,2.0,2.0,107.0,104.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.974,21.016,5.0,85.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,17.0,16.0,2.0,1.0,4,4
846,1.0,1304.0,3.0,3.0,10087.0,4.0,6.0,212.0,2.0,1.0,2.0,3.0,2.0,1.0,107.0,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.149,31.178,1.0,105.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,17.0,17.0,2.0,1.0,4,4
847,0.0,1304.0,3.0,3.0,10185.0,4.0,7.0,213.0,2.0,1.0,2.0,4.0,1.0,1.0,108.0,105.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,1.148,1.0,106.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,17.0,2.0,1.0,4,4
848,1.0,1304.0,3.0,3.0,10201.0,4.0,7.0,214.0,2.0,1.0,2.0,4.0,1.0,1.0,108.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.632,16.13,4.0,105.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,17.0,2.0,1.0,4,2
849,0.0,1304.0,3.0,3.0,10228.0,4.0,7.0,215.0,2.0,1.0,2.0,4.0,1.0,2.0,109.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.239,13.636,5.0,92.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,17.0,2.0,1.0,4,1
850,0.0,1304.0,3.0,3.0,10263.0,4.0,7.0,216.0,2.0,1.0,2.0,4.0,1.0,1.0,110.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.407,5.229,1.0,107.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,17.0,17.0,2.0,1.0,4,2
851,0.0,1304.0,3.0,3.0,10281.0,4.0,7.0,217.0,2.0,1.0,2.0,4.0,1.0,1.0,111.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.972,15.102,3.0,124.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,18.0,17.0,2.0,1.0,4,1
852,1.0,1304.0,3.0,3.0,10391.0,4.0,8.0,218.0,2.0,1.0,3.0,4.0,2.0,1.0,111.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.739,24.576,3.0,114.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,2.0,1.0,4,2
853,1.0,1304.0,3.0,3.0,10419.0,4.0,8.0,219.0,2.0,1.0,3.0,4.0,2.0,2.0,111.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052,10.026,5.0,109.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,17.0,2.0,1.0,4,1
854,0.0,1304.0,3.0,3.0,10460.0,4.0,8.0,220.0,2.0,1.0,3.0,4.0,2.0,2.0,112.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588,7.287,2.0,107.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,17.0,2.0,1.0,4,2
855,1.0,1304.0,3.0,3.0,10499.0,4.0,8.0,221.0,2.0,1.0,3.0,4.0,2.0,1.0,112.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.641,25.159,7.0,119.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,18.0,17.0,2.0,1.0,4,4
856,0.0,1304.0,3.0,3.0,10535.0,4.0,8.0,222.0,2.0,1.0,3.0,4.0,2.0,2.0,113.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,2.07,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,18.0,17.0,2.0,1.0,4,4
857,1.0,1304.0,3.0,3.0,10588.0,4.0,8.0,223.0,2.0,1.0,3.0,4.0,2.0,2.0,113.0,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.683,14.971,3.0,113.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,18.0,18.0,2.0,1.0,4,4
858,0.0,1304.0,3.0,3.0,10651.0,4.0,9.0,224.0,2.0,1.0,3.0,5.0,1.0,1.0,114.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735,4.31,1.0,110.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,2.0,1.0,4,4
859,1.0,1304.0,3.0,3.0,10668.0,4.0,9.0,225.0,2.0,1.0,3.0,5.0,1.0,2.0,114.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.901,3.838,2.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,2.0,1.0,4,4
860,0.0,1304.0,3.0,3.0,10696.0,4.0,9.0,226.0,2.0,1.0,3.0,5.0,1.0,2.0,115.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791,1.397,1.0,99.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,18.0,18.0,2.0,1.0,4,4
861,0.0,1304.0,3.0,3.0,10725.0,4.0,9.0,227.0,2.0,1.0,3.0,5.0,1.0,1.0,116.0,111.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,9.75,3.0,112.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,18.0,18.0,2.0,1.0,4,4
862,1.0,1304.0,3.0,3.0,10749.0,4.0,9.0,228.0,2.0,1.0,3.0,5.0,1.0,1.0,116.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036,5.502,2.0,109.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,18.0,18.0,2.0,1.0,4,4
863,0.0,1304.0,3.0,3.0,10774.0,4.0,9.0,229.0,2.0,1.0,3.0,5.0,1.0,2.0,117.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.986,4.857,1.0,89.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,19.0,18.0,2.0,1.0,4,4
864,0.0,1304.0,3.0,3.0,10887.0,4.0,10.0,230.0,2.0,1.0,4.0,5.0,2.0,1.0,118.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03,17.028,6.0,106.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,2.0,1.0,4,4
865,1.0,1304.0,3.0,3.0,10919.0,4.0,10.0,231.0,2.0,1.0,4.0,5.0,2.0,1.0,118.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.331,16.204,3.0,117.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,18.0,2.0,1.0,4,4
866,0.0,1304.0,3.0,3.0,10949.0,4.0,10.0,232.0,2.0,1.0,4.0,5.0,2.0,2.0,119.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,3.589,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,19.0,18.0,2.0,1.0,4,4
867,0.0,1304.0,3.0,3.0,10997.0,4.0,10.0,233.0,2.0,1.0,4.0,5.0,2.0,1.0,120.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.144,8.906,2.0,123.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0,18.0,2.0,1.0,4,4
868,1.0,1304.0,3.0,3.0,11018.0,4.0,10.0,234.0,2.0,1.0,4.0,5.0,2.0,1.0,120.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,30.598,30.645,7.0,130.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,19.0,18.0,2.0,1.0,4,4
869,1.0,1304.0,3.0,3.0,11060.0,4.0,10.0,235.0,2.0,1.0,4.0,5.0,2.0,1.0,120.0,115.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.81,0.705,1.0,124.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,19.0,18.0,2.0,1.0,4,4
870,0.0,1304.0,3.0,3.0,11085.0,4.0,10.0,236.0,2.0,1.0,4.0,5.0,2.0,1.0,121.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.003,19.48,6.0,130.0,4.0,0.0,1.0,3.0,0.0,3.0,0.0,19.0,18.0,2.0,1.0,2,2
871,1.0,1304.0,3.0,3.0,11123.0,4.0,10.0,237.0,2.0,1.0,4.0,5.0,2.0,1.0,121.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,13.671,15.816,1.0,119.0,3.0,1.0,1.0,4.0,0.0,3.0,0.0,19.0,18.0,2.0,1.0,2,2
872,1.0,1304.0,3.0,3.0,11154.0,4.0,10.0,238.0,2.0,1.0,4.0,5.0,2.0,1.0,121.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.897,26.017,7.0,105.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,19.0,18.0,2.0,1.0,2,1
873,1.0,1304.0,3.0,3.0,11197.0,4.0,10.0,239.0,2.0,1.0,4.0,5.0,2.0,2.0,121.0,118.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167,6.802,1.0,112.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,19.0,19.0,2.0,2.0,2,2
874,0.0,1304.0,3.0,3.0,11507.0,5.0,1.0,240.0,2.0,2.0,0.0,0.0,1.0,1.0,122.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85,25.883,7.0,105.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0,2.0,2.0,2,1
875,0.0,1304.0,3.0,3.0,11538.0,5.0,1.0,241.0,2.0,2.0,0.0,0.0,1.0,1.0,123.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.914,18.976,5.0,116.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,2.0,2.0,2,2
876,1.0,1304.0,3.0,3.0,11564.0,5.0,1.0,242.0,2.0,2.0,0.0,0.0,1.0,1.0,123.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,8.524,2.0,108.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,19.0,2.0,2.0,2,1
877,0.0,1304.0,3.0,3.0,11585.0,5.0,1.0,243.0,2.0,2.0,0.0,0.0,1.0,1.0,124.0,119.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.684,17.126,3.0,115.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,19.0,19.0,2.0,2.0,2,2
878,0.0,1304.0,3.0,3.0,11610.0,5.0,1.0,244.0,2.0,2.0,0.0,0.0,1.0,2.0,125.0,119.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.166,24.269,7.0,91.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,20.0,19.0,2.0,2.0,2,1
879,0.0,1304.0,3.0,3.0,11679.0,5.0,2.0,245.0,2.0,2.0,1.0,0.0,2.0,2.0,126.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53,10.763,4.0,107.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,2.0,2.0,2,2
880,1.0,1304.0,3.0,3.0,11717.0,5.0,2.0,246.0,2.0,2.0,1.0,0.0,2.0,1.0,126.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87,13.431,5.0,114.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,19.0,2.0,2.0,4,4
881,1.0,1304.0,3.0,3.0,11746.0,5.0,2.0,247.0,2.0,2.0,1.0,0.0,2.0,1.0,126.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.752,5.488,1.0,123.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,20.0,19.0,2.0,2.0,4,4
882,0.0,1304.0,3.0,3.0,11769.0,5.0,2.0,248.0,2.0,2.0,1.0,0.0,2.0,1.0,127.0,121.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.074,16.663,4.0,123.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,20.0,19.0,2.0,2.0,4,4
883,1.0,1304.0,3.0,3.0,11809.0,5.0,2.0,249.0,2.0,2.0,1.0,0.0,2.0,2.0,127.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.102,38.973,11.0,113.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,20.0,19.0,2.0,2.0,4,4
884,0.0,1304.0,3.0,3.0,11868.0,5.0,2.0,250.0,2.0,2.0,1.0,0.0,2.0,1.0,128.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.001,18.311,6.0,119.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4
